bulan,kabupaten/kota,kebutuhan,ketersediaan,kode_kabupaten_atau_kota,kode_komoditas,komoditas,minggu,neraca,Nama Kabupaten Kota,nama_kabupaten_kota,bulan/month,tahun
6,KUNINGAN,278,640,3208,3004,gula_pasir,3,362,KUNINGAN,KUNINGAN,,2024
6,CIREBON,1447,11592,3209,3004,gula_pasir,3,10145,CIREBON,CIREBON,,2024
6,MAJALENGKA,310,6269,3210,3004,gula_pasir,3,5959,MAJALENGKA,MAJALENGKA,,2024
6,SUMEDANG,719,856,3211,3004,gula_pasir,3,136,SUMEDANG,SUMEDANG,,2024
6,KABUPATEN INDRAMAYU,439,1110,3212,3004,gula_pasir,3,671,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
6,SUBANG,841,1073,3213,3004,gula_pasir,3,232,SUBANG,SUBANG,,2024
6,KABUPATEN PURWAKARTA,241,303,3214,3004,gula_pasir,3,62,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
6,KARAWANG,586,1582,3215,3004,gula_pasir,3,996,KARAWANG,KARAWANG,,2024
6,BEKASI,775,1232,3216,3004,gula_pasir,3,457,BEKASI,BEKASI,,2024
6,BANDUNG BARAT,432,669,3217,3004,gula_pasir,3,237,BANDUNG BARAT,BANDUNG BARAT,,2024
6,PANGANDARAN,263,211,3218,3004,gula_pasir,3,-52,PANGANDARAN,PANGANDARAN,,2024
6,KOTA BOGOR,556,783,3271,3004,gula_pasir,3,227,KOTA BOGOR,KOTA BOGOR,,2024
6,KOTA SUKABUMI,190,214,3272,3004,gula_pasir,3,24,KOTA SUKABUMI,KOTA SUKABUMI,,2024
6,KOTA BANDUNG,1225,6512,3273,3004,gula_pasir,3,5287,KOTA BANDUNG,KOTA BANDUNG,,2024
6,KOTA CIREBON,79,494,3274,3004,gula_pasir,3,415,KOTA CIREBON,KOTA CIREBON,,2024
6,KOTA BEKASI,624,3172,3275,3004,gula_pasir,3,2548,KOTA BEKASI,KOTA BEKASI,,2024
6,KOTA DEPOK,496,9547,3276,3004,gula_pasir,3,9051,KOTA DEPOK,KOTA DEPOK,,2024
6,KOTA CIMAHI,150,104,3277,3004,gula_pasir,3,-47,KOTA CIMAHI,KOTA CIMAHI,,2024
6,KOTA TASIKMALAYA,172,254,3278,3004,gula_pasir,3,81,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
6,KOTA BANJAR,48,7,3279,3004,gula_pasir,3,-41,KOTA BANJAR,KOTA BANJAR,,2024
6,BOGOR,9713,10787,3201,3005,minyak_goreng,3,1073,BOGOR,BOGOR,,2024
6,SUKABUMI,2243,4030,3202,3005,minyak_goreng,3,1786,SUKABUMI,SUKABUMI,,2024
6,CIANJUR,1950,8210,3203,3005,minyak_goreng,3,6259,CIANJUR,CIANJUR,,2024
6,BANDUNG,2832,25401,3204,3005,minyak_goreng,3,22570,BANDUNG,BANDUNG,,2024
6,GARUT,2050,9314,3205,3005,minyak_goreng,3,7264,GARUT,GARUT,,2024
6,TASIKMALAYA,1449,9567,3206,3005,minyak_goreng,3,8118,TASIKMALAYA,TASIKMALAYA,,2024
6,CIAMIS,2169,1121,3207,3005,minyak_goreng,3,-1048,CIAMIS,CIAMIS,,2024
6,KUNINGAN,916,1867,3208,3005,minyak_goreng,3,951,KUNINGAN,KUNINGAN,,2024
6,CIREBON,4082,5707,3209,3005,minyak_goreng,3,1625,CIREBON,CIREBON,,2024
6,MAJALENGKA,1020,6196,3210,3005,minyak_goreng,3,5175,MAJALENGKA,MAJALENGKA,,2024
6,SUMEDANG,2029,2196,3211,3005,minyak_goreng,3,167,SUMEDANG,SUMEDANG,,2024
6,KABUPATEN INDRAMAYU,1444,2171,3212,3005,minyak_goreng,3,727,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
6,SUBANG,1255,1222,3213,3005,minyak_goreng,3,-33,SUBANG,SUBANG,,2024
6,KABUPATEN PURWAKARTA,792,55367,3214,3005,minyak_goreng,3,54575,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
6,KARAWANG,1927,2234,3215,3005,minyak_goreng,3,306,KARAWANG,KARAWANG,,2024
6,BEKASI,2551,3611,3216,3005,minyak_goreng,3,1060,BEKASI,BEKASI,,2024
6,BANDUNG BARAT,1422,3619,3217,3005,minyak_goreng,3,2197,BANDUNG BARAT,BANDUNG BARAT,,2024
6,PANGANDARAN,328,245,3218,3005,minyak_goreng,3,-82,PANGANDARAN,PANGANDARAN,,2024
6,KOTA BOGOR,908,1841,3271,3005,minyak_goreng,3,932,KOTA BOGOR,KOTA BOGOR,,2024
6,KOTA SUKABUMI,574,568,3272,3005,minyak_goreng,3,-6,KOTA SUKABUMI,KOTA SUKABUMI,,2024
6,KOTA BANDUNG,4322,7163,3273,3005,minyak_goreng,3,2841,KOTA BANDUNG,KOTA BANDUNG,,2024
6,KOTA CIREBON,260,82,3274,3005,minyak_goreng,3,-178,KOTA CIREBON,KOTA CIREBON,,2024
6,KOTA BEKASI,1995,26952,3275,3005,minyak_goreng,3,24957,KOTA BEKASI,KOTA BEKASI,,2024
6,KOTA DEPOK,1632,15661,3276,3005,minyak_goreng,3,14029,KOTA DEPOK,KOTA DEPOK,,2024
6,KOTA CIMAHI,477,748,3277,3005,minyak_goreng,3,271,KOTA CIMAHI,KOTA CIMAHI,,2024
6,KOTA TASIKMALAYA,566,825,3278,3005,minyak_goreng,3,258,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
6,KOTA BANJAR,158,7,3279,3005,minyak_goreng,3,-151,KOTA BANJAR,KOTA BANJAR,,2024
1,BOGOR,13787,15050,3201,3010,beras,2,1263,BOGOR,BOGOR,,2024
1,SUKABUMI,6886,1055,3202,3010,beras,2,-5830,SUKABUMI,SUKABUMI,,2024
1,CIANJUR,4054,14398,3203,3010,beras,2,10343,CIANJUR,CIANJUR,,2024
1,BANDUNG,5853,432,3204,3010,beras,2,-5421,BANDUNG,BANDUNG,,2024
1,GARUT,4221,5998,3205,3010,beras,2,1777,GARUT,GARUT,,2024
1,TASIKMALAYA,3000,2738,3206,3010,beras,2,-262,TASIKMALAYA,TASIKMALAYA,,2024
1,CIAMIS,3068,6469,3207,3010,beras,2,3401,CIAMIS,CIAMIS,,2024
1,KUNINGAN,2418,4149,3208,3010,beras,2,1732,KUNINGAN,KUNINGAN,,2024
1,CIREBON,5787,9101,3209,3010,beras,2,3313,CIREBON,CIREBON,,2024
1,MAJALENGKA,2109,3487,3210,3010,beras,2,1378,MAJALENGKA,MAJALENGKA,,2024
1,SUMEDANG,2874,7993,3211,3010,beras,2,5119,SUMEDANG,SUMEDANG,,2024
1,KABUPATEN INDRAMAYU,4623,7945,3212,3010,beras,2,3322,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
1,SUBANG,2595,3392,3213,3010,beras,2,797,SUBANG,SUBANG,,2024
1,KABUPATEN PURWAKARTA,0,0,3214,3010,beras,2,0,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
1,KARAWANG,3973,67,3215,3010,beras,2,-3906,KARAWANG,KARAWANG,,2024
1,BEKASI,6940,11081,3216,3010,beras,2,4141,BEKASI,BEKASI,,2024
1,BANDUNG BARAT,4545,3017,3217,3010,beras,2,-1528,BANDUNG BARAT,BANDUNG BARAT,,2024
1,PANGANDARAN,1363,1315,3218,3010,beras,2,-49,PANGANDARAN,PANGANDARAN,,2024
1,KOTA BOGOR,2621,6697,3271,3010,beras,2,4076,KOTA BOGOR,KOTA BOGOR,,2024
1,KOTA SUKABUMI,567,624,3272,3010,beras,2,57,KOTA SUKABUMI,KOTA SUKABUMI,,2024
1,KOTA BANDUNG,3973,54727,3273,3010,beras,2,50753,KOTA BANDUNG,KOTA BANDUNG,,2024
1,KOTA CIREBON,538,1039,3274,3010,beras,2,501,KOTA CIREBON,KOTA CIREBON,,2024
1,KOTA BEKASI,0,0,3275,3010,beras,2,0,KOTA BEKASI,KOTA BEKASI,,2024
1,KOTA DEPOK,3375,6435,3276,3010,beras,2,3061,KOTA DEPOK,KOTA DEPOK,,2024
1,KOTA CIMAHI,1088,2014,3277,3010,beras,2,926,KOTA CIMAHI,KOTA CIMAHI,,2024
1,KOTA TASIKMALAYA,1820,2279,3278,3010,beras,2,459,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
1,KOTA BANJAR,337,1930,3279,3010,beras,2,1594,KOTA BANJAR,KOTA BANJAR,,2024
1,BOGOR,23,19,3201,3008,jagung,2,-4,BOGOR,BOGOR,,2024
1,SUKABUMI,88,226,3202,3008,jagung,2,137,SUKABUMI,SUKABUMI,,2024
1,CIANJUR,12,1110,3203,3008,jagung,2,1098,CIANJUR,CIANJUR,,2024
1,BANDUNG,0,0,3204,3008,jagung,2,0,BANDUNG,BANDUNG,,2024
1,GARUT,6,2998,3205,3008,jagung,2,2992,GARUT,GARUT,,2024
1,TASIKMALAYA,0,0,3206,3008,jagung,2,0,TASIKMALAYA,TASIKMALAYA,,2024
1,CIAMIS,0,0,3207,3008,jagung,2,0,CIAMIS,CIAMIS,,2024
1,KUNINGAN,10,195,3208,3008,jagung,2,185,KUNINGAN,KUNINGAN,,2024
1,CIREBON,68,16,3209,3008,jagung,2,-52,CIREBON,CIREBON,,2024
1,MAJALENGKA,3,723,3210,3008,jagung,2,720,MAJALENGKA,MAJALENGKA,,2024
1,SUMEDANG,76,292,3211,3008,jagung,2,216,SUMEDANG,SUMEDANG,,2024
1,KABUPATEN INDRAMAYU,16,27,3212,3008,jagung,2,10,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
1,SUBANG,0,0,3213,3008,jagung,2,0,SUBANG,SUBANG,,2024
1,KABUPATEN PURWAKARTA,0,0,3214,3008,jagung,2,0,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
1,KARAWANG,0,0,3215,3008,jagung,2,0,KARAWANG,KARAWANG,,2024
1,BEKASI,42,1690,3216,3008,jagung,2,1648,BEKASI,BEKASI,,2024
1,BANDUNG BARAT,170,473,3217,3008,jagung,2,303,BANDUNG BARAT,BANDUNG BARAT,,2024
1,PANGANDARAN,0,0,3218,3008,jagung,2,0,PANGANDARAN,PANGANDARAN,,2024
1,KOTA BOGOR,2,9,3271,3008,jagung,2,7,KOTA BOGOR,KOTA BOGOR,,2024
1,KOTA SUKABUMI,0,0,3272,3008,jagung,2,0,KOTA SUKABUMI,KOTA SUKABUMI,,2024
1,KOTA BANDUNG,6,175,3273,3008,jagung,2,169,KOTA BANDUNG,KOTA BANDUNG,,2024
1,KOTA CIREBON,0,0,3274,3008,jagung,2,0,KOTA CIREBON,KOTA CIREBON,,2024
1,KOTA BEKASI,0,0,3275,3008,jagung,2,0,KOTA BEKASI,KOTA BEKASI,,2024
1,KOTA DEPOK,0,0,3276,3008,jagung,2,0,KOTA DEPOK,KOTA DEPOK,,2024
1,KOTA CIMAHI,0,0,3277,3008,jagung,2,0,KOTA CIMAHI,KOTA CIMAHI,,2024
1,KOTA TASIKMALAYA,2,3,3278,3008,jagung,2,1,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
1,KOTA BANJAR,8,10,3279,3008,jagung,2,2,KOTA BANJAR,KOTA BANJAR,,2024
1,BOGOR,263,262,3201,3001,bawang_merah,2,-1,BOGOR,BOGOR,,2024
1,SUKABUMI,456,485,3202,3001,bawang_merah,2,29,SUKABUMI,SUKABUMI,,2024
1,CIANJUR,125,5,3203,3001,bawang_merah,2,-120,CIANJUR,CIANJUR,,2024
1,BANDUNG,167,0,3204,3001,bawang_merah,2,-167,BANDUNG,BANDUNG,,2024
1,GARUT,120,312,3205,3001,bawang_merah,2,192,GARUT,GARUT,,2024
1,TASIKMALAYA,85,93,3206,3001,bawang_merah,2,8,TASIKMALAYA,TASIKMALAYA,,2024
1,CIAMIS,59,31,3207,3001,bawang_merah,2,-29,CIAMIS,CIAMIS,,2024
1,KUNINGAN,58,165,3208,3001,bawang_merah,2,107,KUNINGAN,KUNINGAN,,2024
1,CIREBON,115,463,3209,3001,bawang_merah,2,348,CIREBON,CIREBON,,2024
1,MAJALENGKA,65,210,3210,3001,bawang_merah,2,145,MAJALENGKA,MAJALENGKA,,2024
1,SUMEDANG,56,57,3211,3001,bawang_merah,2,1,SUMEDANG,SUMEDANG,,2024
1,KABUPATEN INDRAMAYU,94,99,3212,3001,bawang_merah,2,5,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
1,SUBANG,74,74,3213,3001,bawang_merah,2,0,SUBANG,SUBANG,,2024
1,KABUPATEN PURWAKARTA,77,32,3214,3001,bawang_merah,2,-45,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
1,KARAWANG,113,32,3215,3001,bawang_merah,2,-81,KARAWANG,KARAWANG,,2024
1,BEKASI,145,638,3216,3001,bawang_merah,2,493,BEKASI,BEKASI,,2024
1,BANDUNG BARAT,94,37,3217,3001,bawang_merah,2,-57,BANDUNG BARAT,BANDUNG BARAT,,2024
1,PANGANDARAN,22,40,3218,3001,bawang_merah,2,18,PANGANDARAN,PANGANDARAN,,2024
1,KOTA BOGOR,51,98,3271,3001,bawang_merah,2,47,KOTA BOGOR,KOTA BOGOR,,2024
1,KOTA SUKABUMI,16,22,3272,3001,bawang_merah,2,6,KOTA SUKABUMI,KOTA SUKABUMI,,2024
1,KOTA BANDUNG,119,231,3273,3001,bawang_merah,2,112,KOTA BANDUNG,KOTA BANDUNG,,2024
1,KOTA CIREBON,15,53,3274,3001,bawang_merah,2,37,KOTA CIREBON,KOTA CIREBON,,2024
1,KOTA BEKASI,136,3981,3275,3001,bawang_merah,2,3845,KOTA BEKASI,KOTA BEKASI,,2024
1,KOTA DEPOK,96,1483,3276,3001,bawang_merah,2,1387,KOTA DEPOK,KOTA DEPOK,,2024
1,KOTA CIMAHI,27,2,3277,3001,bawang_merah,2,-25,KOTA CIMAHI,KOTA CIMAHI,,2024
1,KOTA TASIKMALAYA,35,40,3278,3001,bawang_merah,2,4,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
1,KOTA BANJAR,12,13,3279,3001,bawang_merah,2,1,KOTA BANJAR,KOTA BANJAR,,2024
1,BOGOR,195,195,3201,3011,bawang_putih,2,0,BOGOR,BOGOR,,2024
1,SUKABUMI,97,96,3202,3011,bawang_putih,2,-1,SUKABUMI,SUKABUMI,,2024
1,CIANJUR,89,2,3203,3011,bawang_putih,2,-86,CIANJUR,CIANJUR,,2024
1,BANDUNG,114,0,3204,3011,bawang_putih,2,-114,BANDUNG,BANDUNG,,2024
1,GARUT,82,0,3205,3011,bawang_putih,2,-82,GARUT,GARUT,,2024
1,TASIKMALAYA,58,49,3206,3011,bawang_putih,2,-9,TASIKMALAYA,TASIKMALAYA,,2024
1,CIAMIS,43,20,3207,3011,bawang_putih,2,-23,CIAMIS,CIAMIS,,2024
1,KUNINGAN,37,73,3208,3011,bawang_putih,2,36,KUNINGAN,KUNINGAN,,2024
1,CIREBON,86,116,3209,3011,bawang_putih,2,30,CIREBON,CIREBON,,2024
1,MAJALENGKA,41,58,3210,3011,bawang_putih,2,17,MAJALENGKA,MAJALENGKA,,2024
1,SUMEDANG,42,43,3211,3011,bawang_putih,2,2,SUMEDANG,SUMEDANG,,2024
1,KABUPATEN INDRAMAYU,67,87,3212,3011,bawang_putih,2,20,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
1,SUBANG,51,54,3213,3011,bawang_putih,2,3,SUBANG,SUBANG,,2024
1,KABUPATEN PURWAKARTA,0,0,3214,3011,bawang_putih,2,0,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
1,KARAWANG,77,22,3215,3011,bawang_putih,2,-56,KARAWANG,KARAWANG,,2024
1,BEKASI,119,117,3216,3011,bawang_putih,2,-2,BEKASI,BEKASI,,2024
1,BANDUNG BARAT,66,18,3217,3011,bawang_putih,2,-47,BANDUNG BARAT,BANDUNG BARAT,,2024
1,PANGANDARAN,15,42,3218,3011,bawang_putih,2,27,PANGANDARAN,PANGANDARAN,,2024
1,KOTA BOGOR,33,89,3271,3011,bawang_putih,2,56,KOTA BOGOR,KOTA BOGOR,,2024
1,KOTA SUKABUMI,11,12,3272,3011,bawang_putih,2,1,KOTA SUKABUMI,KOTA SUKABUMI,,2024
1,KOTA BANDUNG,84,261,3273,3011,bawang_putih,2,176,KOTA BANDUNG,KOTA BANDUNG,,2024
1,KOTA CIREBON,10,29,3274,3011,bawang_putih,2,19,KOTA CIREBON,KOTA CIREBON,,2024
1,KOTA BEKASI,0,0,3275,3011,bawang_putih,2,0,KOTA BEKASI,KOTA BEKASI,,2024
1,KOTA DEPOK,66,2280,3276,3011,bawang_putih,2,2214,KOTA DEPOK,KOTA DEPOK,,2024
1,KOTA CIMAHI,19,2,3277,3011,bawang_putih,2,-17,KOTA CIMAHI,KOTA CIMAHI,,2024
1,KOTA TASIKMALAYA,26,29,3278,3011,bawang_putih,2,3,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
1,KOTA BANJAR,6,7,3279,3011,bawang_putih,2,0,KOTA BANJAR,KOTA BANJAR,,2024
1,BOGOR,332,543,3201,3002,cabai_besar,2,210,BOGOR,BOGOR,,2024
1,SUKABUMI,135,121,3202,3002,cabai_besar,2,-14,SUKABUMI,SUKABUMI,,2024
1,CIANJUR,99,126,3203,3002,cabai_besar,2,28,CIANJUR,CIANJUR,,2024
1,BANDUNG,134,0,3204,3002,cabai_besar,2,-134,BANDUNG,BANDUNG,,2024
1,GARUT,97,2604,3205,3002,cabai_besar,2,2507,GARUT,GARUT,,2024
1,TASIKMALAYA,69,121,3206,3002,cabai_besar,2,52,TASIKMALAYA,TASIKMALAYA,,2024
1,CIAMIS,56,71,3207,3002,cabai_besar,2,15,CIAMIS,CIAMIS,,2024
1,KUNINGAN,51,82,3208,3002,cabai_besar,2,31,KUNINGAN,KUNINGAN,,2024
1,CIREBON,139,260,3209,3002,cabai_besar,2,120,CIREBON,CIREBON,,2024
1,MAJALENGKA,48,62,3210,3002,cabai_besar,2,14,MAJALENGKA,MAJALENGKA,,2024
1,SUMEDANG,47,62,3211,3002,cabai_besar,2,15,SUMEDANG,SUMEDANG,,2024
1,KABUPATEN INDRAMAYU,99,109,3212,3002,cabai_besar,2,10,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
1,SUBANG,60,63,3213,3002,cabai_besar,2,3,SUBANG,SUBANG,,2024
1,KABUPATEN PURWAKARTA,0,0,3214,3002,cabai_besar,2,0,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
1,KARAWANG,91,0,3215,3002,cabai_besar,2,-91,KARAWANG,KARAWANG,,2024
1,BEKASI,117,0,3216,3002,cabai_besar,2,-117,BEKASI,BEKASI,,2024
1,BANDUNG BARAT,97,412,3217,3002,cabai_besar,2,314,BANDUNG BARAT,BANDUNG BARAT,,2024
1,PANGANDARAN,19,54,3218,3002,cabai_besar,2,34,PANGANDARAN,PANGANDARAN,,2024
1,KOTA BOGOR,64,84,3271,3002,cabai_besar,2,20,KOTA BOGOR,KOTA BOGOR,,2024
1,KOTA SUKABUMI,13,14,3272,3002,cabai_besar,2,1,KOTA SUKABUMI,KOTA SUKABUMI,,2024
1,KOTA BANDUNG,112,140,3273,3002,cabai_besar,2,28,KOTA BANDUNG,KOTA BANDUNG,,2024
1,KOTA CIREBON,12,98,3274,3002,cabai_besar,2,85,KOTA CIREBON,KOTA CIREBON,,2024
1,KOTA BEKASI,0,0,3275,3002,cabai_besar,2,0,KOTA BEKASI,KOTA BEKASI,,2024
1,KOTA DEPOK,77,2926,3276,3002,cabai_besar,2,2849,KOTA DEPOK,KOTA DEPOK,,2024
1,KOTA CIMAHI,22,2,3277,3002,cabai_besar,2,-20,KOTA CIMAHI,KOTA CIMAHI,,2024
1,KOTA TASIKMALAYA,39,41,3278,3002,cabai_besar,2,2,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
1,KOTA BANJAR,10,11,3279,3002,cabai_besar,2,0,KOTA BANJAR,KOTA BANJAR,,2024
1,BOGOR,336,473,3201,3003,cabai_rawit,2,137,BOGOR,BOGOR,,2024
1,SUKABUMI,182,353,3202,3003,cabai_rawit,2,171,SUKABUMI,SUKABUMI,,2024
1,CIANJUR,136,169,3203,3003,cabai_rawit,2,33,CIANJUR,CIANJUR,,2024
1,BANDUNG,133,0,3204,3003,cabai_rawit,2,-133,BANDUNG,BANDUNG,,2024
1,GARUT,96,1373,3205,3003,cabai_rawit,2,1277,GARUT,GARUT,,2024
1,TASIKMALAYA,68,132,3206,3003,cabai_rawit,2,63,TASIKMALAYA,TASIKMALAYA,,2024
1,CIAMIS,45,0,3207,3003,cabai_rawit,2,-45,CIAMIS,CIAMIS,,2024
1,KUNINGAN,55,85,3208,3003,cabai_rawit,2,29,KUNINGAN,KUNINGAN,,2024
1,CIREBON,84,0,3209,3003,cabai_rawit,2,-84,CIREBON,CIREBON,,2024
1,MAJALENGKA,48,109,3210,3003,cabai_rawit,2,61,MAJALENGKA,MAJALENGKA,,2024
1,SUMEDANG,63,71,3211,3003,cabai_rawit,2,8,SUMEDANG,SUMEDANG,,2024
1,KABUPATEN INDRAMAYU,108,133,3212,3003,cabai_rawit,2,25,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
1,SUBANG,59,63,3213,3003,cabai_rawit,2,4,SUBANG,SUBANG,,2024
1,KABUPATEN PURWAKARTA,0,0,3214,3003,cabai_rawit,2,0,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
1,KARAWANG,90,4,3215,3003,cabai_rawit,2,-87,KARAWANG,KARAWANG,,2024
1,BEKASI,183,164,3216,3003,cabai_rawit,2,-19,BEKASI,BEKASI,,2024
1,BANDUNG BARAT,106,612,3217,3003,cabai_rawit,2,506,BANDUNG BARAT,BANDUNG BARAT,,2024
1,PANGANDARAN,26,42,3218,3003,cabai_rawit,2,17,PANGANDARAN,PANGANDARAN,,2024
1,KOTA BOGOR,64,69,3271,3003,cabai_rawit,2,5,KOTA BOGOR,KOTA BOGOR,,2024
1,KOTA SUKABUMI,13,14,3272,3003,cabai_rawit,2,1,KOTA SUKABUMI,KOTA SUKABUMI,,2024
1,KOTA BANDUNG,119,291,3273,3003,cabai_rawit,2,172,KOTA BANDUNG,KOTA BANDUNG,,2024
1,KOTA CIREBON,12,72,3274,3003,cabai_rawit,2,59,KOTA CIREBON,KOTA CIREBON,,2024
1,KOTA BEKASI,0,0,3275,3003,cabai_rawit,2,0,KOTA BEKASI,KOTA BEKASI,,2024
1,KOTA DEPOK,77,2662,3276,3003,cabai_rawit,2,2586,KOTA DEPOK,KOTA DEPOK,,2024
1,KOTA CIMAHI,22,2,3277,3003,cabai_rawit,2,-20,KOTA CIMAHI,KOTA CIMAHI,,2024
1,KOTA TASIKMALAYA,43,45,3278,3003,cabai_rawit,2,2,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
1,KOTA BANJAR,7,8,3279,3003,cabai_rawit,2,1,KOTA BANJAR,KOTA BANJAR,,2024
1,BOGOR,698,401,3201,3007,daging_sapi,2,-297,BOGOR,BOGOR,,2024
1,SUKABUMI,193,75110,3202,3007,daging_sapi,2,74917,SUKABUMI,SUKABUMI,,2024
1,CIANJUR,190,55,3203,3007,daging_sapi,2,-135,CIANJUR,CIANJUR,,2024
1,BANDUNG,256,0,3204,3007,daging_sapi,2,-256,BANDUNG,BANDUNG,,2024
1,GARUT,184,103,3205,3007,daging_sapi,2,-81,GARUT,GARUT,,2024
1,TASIKMALAYA,131,153,3206,3007,daging_sapi,2,22,TASIKMALAYA,TASIKMALAYA,,2024
1,CIAMIS,86,0,3207,3007,daging_sapi,2,-86,CIAMIS,CIAMIS,,2024
1,KUNINGAN,83,271,3208,3007,daging_sapi,2,189,KUNINGAN,KUNINGAN,,2024
1,CIREBON,293,452,3209,3007,daging_sapi,2,159,CIREBON,CIREBON,,2024
1,MAJALENGKA,92,98,3210,3007,daging_sapi,2,6,MAJALENGKA,MAJALENGKA,,2024
1,SUMEDANG,146,150,3211,3007,daging_sapi,2,4,SUMEDANG,SUMEDANG,,2024
1,KABUPATEN INDRAMAYU,130,134,3212,3007,daging_sapi,2,4,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
1,SUBANG,113,121,3213,3007,daging_sapi,2,8,SUBANG,SUBANG,,2024
1,KABUPATEN PURWAKARTA,0,0,3214,3007,daging_sapi,2,0,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
1,KARAWANG,174,663,3215,3007,daging_sapi,2,489,KARAWANG,KARAWANG,,2024
1,BEKASI,222,97,3216,3007,daging_sapi,2,-126,BEKASI,BEKASI,,2024
1,BANDUNG BARAT,145,132,3217,3007,daging_sapi,2,-13,BANDUNG BARAT,BANDUNG BARAT,,2024
1,PANGANDARAN,53,27,3218,3007,daging_sapi,2,-26,PANGANDARAN,PANGANDARAN,,2024
1,KOTA BOGOR,109,121,3271,3007,daging_sapi,2,12,KOTA BOGOR,KOTA BOGOR,,2024
1,KOTA SUKABUMI,25,27,3272,3007,daging_sapi,2,2,KOTA SUKABUMI,KOTA SUKABUMI,,2024
1,KOTA BANDUNG,187,214,3273,3007,daging_sapi,2,27,KOTA BANDUNG,KOTA BANDUNG,,2024
1,KOTA CIREBON,23,15,3274,3007,daging_sapi,2,-9,KOTA CIREBON,KOTA CIREBON,,2024
1,KOTA BEKASI,0,0,3275,3007,daging_sapi,2,0,KOTA BEKASI,KOTA BEKASI,,2024
1,KOTA DEPOK,147,3512,3276,3007,daging_sapi,2,3364,KOTA DEPOK,KOTA DEPOK,,2024
1,KOTA CIMAHI,43,10,3277,3007,daging_sapi,2,-32,KOTA CIMAHI,KOTA CIMAHI,,2024
1,KOTA TASIKMALAYA,243,339,3278,3007,daging_sapi,2,96,KOTA TASIKMALAYA,KOTA TASIKMALAYA,,2024
1,KOTA BANJAR,15,8,3279,3007,daging_sapi,2,-7,KOTA BANJAR,KOTA BANJAR,,2024
1,BOGOR,1877,1953,3201,3009,daging_ayam,2,76,BOGOR,BOGOR,,2024
1,SUKABUMI,489,1184,3202,3009,daging_ayam,2,695,SUKABUMI,SUKABUMI,,2024
1,CIANJUR,502,1349,3203,3009,daging_ayam,2,847,CIANJUR,CIANJUR,,2024
1,BANDUNG,649,0,3204,3009,daging_ayam,2,-649,BANDUNG,BANDUNG,,2024
1,GARUT,468,1017,3205,3009,daging_ayam,2,549,GARUT,GARUT,,2024
1,TASIKMALAYA,332,564,3206,3009,daging_ayam,2,231,TASIKMALAYA,TASIKMALAYA,,2024
1,CIAMIS,218,0,3207,3009,daging_ayam,2,-218,CIAMIS,CIAMIS,,2024
1,KUNINGAN,401,1078,3208,3009,daging_ayam,2,677,KUNINGAN,KUNINGAN,,2024
1,CIREBON,788,892,3209,3009,daging_ayam,2,104,CIREBON,CIREBON,,2024
1,MAJALENGKA,234,339,3210,3009,daging_ayam,2,105,MAJALENGKA,MAJALENGKA,,2024
1,SUMEDANG,391,480,3211,3009,daging_ayam,2,90,SUMEDANG,SUMEDANG,,2024
1,KABUPATEN INDRAMAYU,332,770,3212,3009,daging_ayam,2,438,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU,,2024
1,SUBANG,288,979,3213,3009,daging_ayam,2,691,SUBANG,SUBANG,,2024
1,KABUPATEN PURWAKARTA,0,0,3214,3009,daging_ayam,2,0,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,,2024
1,KARAWANG,440,-991,3215,3009,daging_ayam,2,-1431,KARAWANG,KARAWANG,,2024
1,BEKASI,564,327,3216,3009,daging_ayam,2,-238,BEKASI,BEKASI,,2024
